Customer ID,Billing Start Date,Billing End Date,Previous Meter Reading,Current Meter Reading,Usage (kWh),Total Charge
1199,2023-12-01,2023-12-31,7402,7898,496,74.4
1200,2023-01-01,2023-01-31,1742,1973,231,34.65
1200,2023-02-01,2023-03-03,1973,2071,98,14.7
1200,2023-03-01,2023-03-31,2071,2238,167,25.05
1200,2023-04-01,2023-05-01,2238,2726,488,73.2
1200,2023-05-01,2023-05-31,2726,2912,186,27.9
1200,2023-06-01,2023-07-01,2912,3322,410,61.5
1200,2023-07-01,2023-07-31,3322,3422,100,15.0
1200,2023-08-01,2023-08-31,3422,3893,471,70.65
1200,2023-09-01,2023-10-01,3893,4278,385,57.75
1200,2023-10-01,2023-10-31,4278,4734,456,68.4
1200,2023-11-01,2023-12-01,4734,5090,356,53.4
1200,2023-12-01,2023-12-31,5090,5415,325,48.75
1201,2023-01-01,2023-01-31,4634,5029,395,59.25
1201,2023-02-01,2023-03-03,5029,5323,294,44.1
1201,2023-03-01,2023-03-31,5323,5564,241,36.15
1201,2023-04-01,2023-05-01,5564,6017,453,67.95
1201,2023-05-01,2023-05-31,6017,6189,172,25.8
1201,2023-06-01,2023-07-01,6189,6633,444,66.6
1201,2023-07-01,2023-07-31,6633,6784,151,22.65
1201,2023-08-01,2023-08-31,6784,7054,270,40.5
1201,2023-09-01,2023-10-01,7054,7241,187,28.05
1201,2023-10-01,2023-10-31,7241,7305,64,9.6
1201,2023-11-01,2023-12-01,7305,7626,321,48.15
1201,2023-12-01,2023-12-31,7626,8063,437,65.55
1202,2023-01-01,2023-01-31,4606,4952,346,51.9
1202,2023-02-01,2023-03-03,4952,5085,133,19.95
1202,2023-03-01,2023-03-31,5085,5499,414,62.1
1202,2023-04-01,2023-05-01,5499,5934,435,65.25
1202,2023-05-01,2023-05-31,5934,6049,115,17.25
1202,2023-06-01,2023-07-01,6049,6273,224,33.6
1202,2023-07-01,2023-07-31,6273,6434,161,24.15
1202,2023-08-01,2023-08-31,6434,6632,198,29.7
1202,2023-09-01,2023-10-01,6632,6825,193,28.95
1202,2023-10-01,2023-10-31,6825,7260,435,65.25
1202,2023-11-01,2023-12-01,7260,7698,438,65.7
1202,2023-12-01,2023-12-31,7698,7771,73,10.95
1203,2023-01-01,2023-01-31,1136,1216,80,12.0
1203,2023-02-01,2023-03-03,1216,1625,409,61.35
1203,2023-03-01,2023-03-31,1625,1828,203,30.45
1203,2023-04-01,2023-05-01,1828,2077,249,37.35
1203,2023-05-01,2023-05-31,2077,2388,311,46.65
1203,2023-06-01,2023-07-01,2388,2856,468,70.2
1203,2023-07-01,2023-07-31,2856,3189,333,49.95
1203,2023-08-01,2023-08-31,3189,3244,55,8.25
1203,2023-09-01,2023-10-01,3244,3713,469,70.35
1203,2023-10-01,2023-10-31,3713,3943,230,34.5
1203,2023-11-01,2023-12-01,3943,4076,133,19.95
1203,2023-12-01,2023-12-31,4076,4290,214,32.1
1204,2023-01-01,2023-01-31,2913,3378,465,69.75
1204,2023-02-01,2023-03-03,3378,3748,370,55.5
1204,2023-03-01,2023-03-31,3748,3940,192,28.8
1204,2023-04-01,2023-05-01,3940,4262,322,48.3
1204,2023-05-01,2023-05-31,4262,4740,478,71.7
1204,2023-06-01,2023-07-01,4740,4887,147,22.05
1204,2023-07-01,2023-07-31,4887,5326,439,65.85
1204,2023-08-01,2023-08-31,5326,5544,218,32.7
1204,2023-09-01,2023-10-01,5544,5747,203,30.45
1204,2023-10-01,2023-10-31,5747,6024,277,41.55
1204,2023-11-01,2023-12-01,6024,6349,325,48.75
1204,2023-12-01,2023-12-31,6349,6451,102,15.3
1205,2023-01-01,2023-01-31,3753,4145,392,58.8
1205,2023-02-01,2023-03-03,4145,4522,377,56.55
1205,2023-03-01,2023-03-31,4522,4742,220,33.0
1205,2023-04-01,2023-05-01,4742,5196,454,68.1
1205,2023-05-01,2023-05-31,5196,5637,441,66.15
1205,2023-06-01,2023-07-01,5637,5956,319,47.85
1205,2023-07-01,2023-07-31,5956,6116,160,24.0
1205,2023-08-01,2023-08-31,6116,6323,207,31.05
1205,2023-09-01,2023-10-01,6323,6398,75,11.25
1205,2023-10-01,2023-10-31,6398,6702,304,45.6
1205,2023-11-01,2023-12-01,6702,7193,491,73.65
1205,2023-12-01,2023-12-31,7193,7505,312,46.8
1206,2023-01-01,2023-01-31,4346,4528,182,27.3
1206,2023-02-01,2023-03-03,4528,4761,233,34.95
1206,2023-03-01,2023-03-31,4761,4997,236,35.4
1206,2023-04-01,2023-05-01,4997,5070,73,10.95
1206,2023-05-01,2023-05-31,5070,5427,357,53.55
1206,2023-06-01,2023-07-01,5427,5832,405,60.75
1206,2023-07-01,2023-07-31,5832,6034,202,30.3
1206,2023-08-01,2023-08-31,6034,6330,296,44.4
1206,2023-09-01,2023-10-01,6330,6689,359,53.85
1206,2023-10-01,2023-10-31,6689,7135,446,66.9
1206,2023-11-01,2023-12-01,7135,7485,350,52.5
1206,2023-12-01,2023-12-31,7485,7772,287,43.05
1207,2023-01-01,2023-01-31,2689,2939,250,37.5
1207,2023-02-01,2023-03-03,2939,3227,288,43.2
1207,2023-03-01,2023-03-31,3227,3449,222,33.3
1207,2023-04-01,2023-05-01,3449,3733,284,42.6
1207,2023-05-01,2023-05-31,3733,3857,124,18.6
1207,2023-06-01,2023-07-01,3857,3942,85,12.75
1207,2023-07-01,2023-07-31,3942,4361,419,62.85
1207,2023-08-01,2023-08-31,4361,4451,90,13.5
1207,2023-09-01,2023-10-01,4451,4752,301,45.15
1207,2023-10-01,2023-10-31,4752,4927,175,26.25
1207,2023-11-01,2023-12-01,4927,5079,152,22.8
1207,2023-12-01,2023-12-31,5079,5505,426,63.9
1208,2023-01-01,2023-01-31,2940,3346,406,60.9
1208,2023-02-01,2023-03-03,3346,3824,478,71.7
1208,2023-03-01,2023-03-31,3824,4247,423,63.45
1208,2023-04-01,2023-05-01,4247,4692,445,66.75
1208,2023-05-01,2023-05-31,4692,5117,425,63.75
1208,2023-06-01,2023-07-01,5117,5558,441,66.15
1208,2023-07-01,2023-07-31,5558,5973,415,62.25
1208,2023-08-01,2023-08-31,5973,6066,93,13.95
1208,2023-09-01,2023-10-01,6066,6204,138,20.7
1208,2023-10-01,2023-10-31,6204,6509,305,45.75
1208,2023-11-01,2023-12-01,6509,6769,260,39.0
1208,2023-12-01,2023-12-31,6769,7113,344,51.6
1209,2023-01-01,2023-01-31,4982,5408,426,63.9
1209,2023-02-01,2023-03-03,5408,5845,437,65.55
1209,2023-03-01,2023-03-31,5845,5980,135,20.25
1209,2023-04-01,2023-05-01,5980,6034,54,8.1
1209,2023-05-01,2023-05-31,6034,6490,456,68.4
1209,2023-06-01,2023-07-01,6490,6574,84,12.6
1209,2023-07-01,2023-07-31,6574,6780,206,30.9
1209,2023-08-01,2023-08-31,6780,7225,445,66.75
1209,2023-09-01,2023-10-01,7225,7388,163,24.45
1209,2023-10-01,2023-10-31,7388,7626,238,35.7
1209,2023-11-01,2023-12-01,7626,7935,309,46.35
1209,2023-12-01,2023-12-31,7935,8257,322,48.3
1210,2023-01-01,2023-01-31,3111,3245,134,20.1
1210,2023-02-01,2023-03-03,3245,3322,77,11.55
1210,2023-03-01,2023-03-31,3322,3539,217,32.55
1210,2023-04-01,2023-05-01,3539,3976,437,65.55
1210,2023-05-01,2023-05-31,3976,4461,485,72.75
1210,2023-06-01,2023-07-01,4461,4793,332,49.8
1210,2023-07-01,2023-07-31,4793,5067,274,41.1
1210,2023-08-01,2023-08-31,5067,5372,305,45.75
1210,2023-09-01,2023-10-01,5372,5594,222,33.3
1210,2023-10-01,2023-10-31,5594,5695,101,15.15
1210,2023-11-01,2023-12-01,5695,5897,202,30.3
1210,2023-12-01,2023-12-31,5897,6117,220,33.0
1211,2023-01-01,2023-01-31,2339,2801,462,69.3
1211,2023-02-01,2023-03-03,2801,2955,154,23.1
1211,2023-03-01,2023-03-31,2955,3036,81,12.15
1211,2023-04-01,2023-05-01,3036,3222,186,27.9
1211,2023-05-01,2023-05-31,3222,3464,242,36.3
1211,2023-06-01,2023-07-01,3464,3625,161,24.15
1211,2023-07-01,2023-07-31,3625,3839,214,32.1
1211,2023-08-01,2023-08-31,3839,4247,408,61.2
1211,2023-09-01,2023-10-01,4247,4565,318,47.7
1211,2023-10-01,2023-10-31,4565,4759,194,29.1
1211,2023-11-01,2023-12-01,4759,5039,280,42.0
1211,2023-12-01,2023-12-31,5039,5213,174,26.1
1212,2023-01-01,2023-01-31,2197,2486,289,43.35
1212,2023-02-01,2023-03-03,2486,2636,150,22.5
1212,2023-03-01,2023-03-31,2636,2716,80,12.0
1212,2023-04-01,2023-05-01,2716,3208,492,73.8
1212,2023-05-01,2023-05-31,3208,3528,320,48.0
1212,2023-06-01,2023-07-01,3528,3823,295,44.25
1212,2023-07-01,2023-07-31,3823,4294,471,70.65
1212,2023-08-01,2023-08-31,4294,4399,105,15.75
1212,2023-09-01,2023-10-01,4399,4792,393,58.95
1212,2023-10-01,2023-10-31,4792,5254,462,69.3
1212,2023-11-01,2023-12-01,5254,5687,433,64.95
1212,2023-12-01,2023-12-31,5687,6181,494,74.1
1213,2023-01-01,2023-01-31,3115,3340,225,33.75
1213,2023-02-01,2023-03-03,3340,3840,500,75.0
1213,2023-03-01,2023-03-31,3840,4313,473,70.95
1213,2023-04-01,2023-05-01,4313,4638,325,48.75
1213,2023-05-01,2023-05-31,4638,5085,447,67.05
1213,2023-06-01,2023-07-01,5085,5511,426,63.9
1213,2023-07-01,2023-07-31,5511,5917,406,60.9
1213,2023-08-01,2023-08-31,5917,6199,282,42.3
1213,2023-09-01,2023-10-01,6199,6698,499,74.85
1213,2023-10-01,2023-10-31,6698,7118,420,63.0
1213,2023-11-01,2023-12-01,7118,7564,446,66.9
1213,2023-12-01,2023-12-31,7564,8062,498,74.7
1214,2023-01-01,2023-01-31,4572,4974,402,60.3
1214,2023-02-01,2023-03-03,4974,5423,449,67.35
1214,2023-03-01,2023-03-31,5423,5488,65,9.75
1214,2023-04-01,2023-05-01,5488,5605,117,17.55
1214,2023-05-01,2023-05-31,5605,5736,131,19.65
1214,2023-06-01,2023-07-01,5736,6156,420,63.0
1214,2023-07-01,2023-07-31,6156,6303,147,22.05
1214,2023-08-01,2023-08-31,6303,6420,117,17.55
1214,2023-09-01,2023-10-01,6420,6827,407,61.05
1214,2023-10-01,2023-10-31,6827,7257,430,64.5
1214,2023-11-01,2023-12-01,7257,7463,206,30.9
1214,2023-12-01,2023-12-31,7463,7945,482,72.3
1215,2023-01-01,2023-01-31,3166,3225,59,8.85
1215,2023-02-01,2023-03-03,3225,3352,127,19.05
1215,2023-03-01,2023-03-31,3352,3518,166,24.9
1215,2023-04-01,2023-05-01,3518,3803,285,42.75
1215,2023-05-01,2023-05-31,3803,4065,262,39.3
1215,2023-06-01,2023-07-01,4065,4469,404,60.6
1215,2023-07-01,2023-07-31,4469,4730,261,39.15
1215,2023-08-01,2023-08-31,4730,4870,140,21.0
1215,2023-09-01,2023-10-01,4870,5238,368,55.2
1215,2023-10-01,2023-10-31,5238,5659,421,63.15
1215,2023-11-01,2023-12-01,5659,5757,98,14.7
1215,2023-12-01,2023-12-31,5757,5809,52,7.8
1216,2023-01-01,2023-01-31,1246,1660,414,62.1
1216,2023-02-01,2023-03-03,1660,1807,147,22.05
1216,2023-03-01,2023-03-31,1807,1969,162,24.3
1216,2023-04-01,2023-05-01,1969,2294,325,48.75
1216,2023-05-01,2023-05-31,2294,2749,455,68.25
1216,2023-06-01,2023-07-01,2749,3201,452,67.8
1216,2023-07-01,2023-07-31,3201,3527,326,48.9
1216,2023-08-01,2023-08-31,3527,3601,74,11.1
1216,2023-09-01,2023-10-01,3601,3778,177,26.55
1216,2023-10-01,2023-10-31,3778,3880,102,15.3
1216,2023-11-01,2023-12-01,3880,3978,98,14.7
1216,2023-12-01,2023-12-31,3978,4371,393,58.95
1217,2023-01-01,2023-01-31,4205,4613,408,61.2
1217,2023-02-01,2023-03-03,4613,4953,340,51.0
1217,2023-03-01,2023-03-31,4953,5292,339,50.85
1217,2023-04-01,2023-05-01,5292,5605,313,46.95
1217,2023-05-01,2023-05-31,5605,5993,388,58.2
1217,2023-06-01,2023-07-01,5993,6257,264,39.6
1217,2023-07-01,2023-07-31,6257,6497,240,36.0
1217,2023-08-01,2023-08-31,6497,6753,256,38.4
1217,2023-09-01,2023-10-01,6753,6834,81,12.15
1217,2023-10-01,2023-10-31,6834,6997,163,24.45
1217,2023-11-01,2023-12-01,6997,7109,112,16.8
1217,2023-12-01,2023-12-31,7109,7256,147,22.05
1218,2023-01-01,2023-01-31,4824,5076,252,37.8
1218,2023-02-01,2023-03-03,5076,5540,464,69.6
1218,2023-03-01,2023-03-31,5540,5680,140,21.0
1218,2023-04-01,2023-05-01,5680,5776,96,14.4
1218,2023-05-01,2023-05-31,5776,5995,219,32.85
1218,2023-06-01,2023-07-01,5995,6316,321,48.15
1218,2023-07-01,2023-07-31,6316,6611,295,44.25
1218,2023-08-01,2023-08-31,6611,6864,253,37.95
1218,2023-09-01,2023-10-01,6864,7113,249,37.35
1218,2023-10-01,2023-10-31,7113,7214,101,15.15
1218,2023-11-01,2023-12-01,7214,7636,422,63.3
1218,2023-12-01,2023-12-31,7636,7707,71,10.65
1219,2023-01-01,2023-01-31,1729,2159,430,64.5
1219,2023-02-01,2023-03-03,2159,2356,197,29.55
1219,2023-03-01,2023-03-31,2356,2720,364,54.6
1219,2023-04-01,2023-05-01,2720,2983,263,39.45
1219,2023-05-01,2023-05-31,2983,3468,485,72.75
1219,2023-06-01,2023-07-01,3468,3621,153,22.95
1219,2023-07-01,2023-07-31,3621,4113,492,73.8
1219,2023-08-01,2023-08-31,4113,4211,98,14.7
1219,2023-09-01,2023-10-01,4211,4653,442,66.3
1219,2023-10-01,2023-10-31,4653,4984,331,49.65
1219,2023-11-01,2023-12-01,4984,5089,105,15.75
1219,2023-12-01,2023-12-31,5089,5356,267,40.05
1220,2023-01-01,2023-01-31,2078,2272,194,29.1
1220,2023-02-01,2023-03-03,2272,2421,149,22.35
1220,2023-03-01,2023-03-31,2421,2742,321,48.15
1220,2023-04-01,2023-05-01,2742,2950,208,31.2
1220,2023-05-01,2023-05-31,2950,3014,64,9.6
1220,2023-06-01,2023-07-01,3014,3174,160,24.0
1220,2023-07-01,2023-07-31,3174,3651,477,71.55
1220,2023-08-01,2023-08-31,3651,4068,417,62.55
1220,2023-09-01,2023-10-01,4068,4252,184,27.6
1220,2023-10-01,2023-10-31,4252,4443,191,28.65
1220,2023-11-01,2023-12-01,4443,4834,391,58.65
1220,2023-12-01,2023-12-31,4834,5053,219,32.85
1221,2023-01-01,2023-01-31,3369,3789,420,63.0
1221,2023-02-01,2023-03-03,3789,3876,87,13.05
1221,2023-03-01,2023-03-31,3876,4261,385,57.75
1221,2023-04-01,2023-05-01,4261,4395,134,20.1
1221,2023-05-01,2023-05-31,4395,4783,388,58.2
1221,2023-06-01,2023-07-01,4783,5206,423,63.45
1221,2023-07-01,2023-07-31,5206,5517,311,46.65
1221,2023-08-01,2023-08-31,5517,5592,75,11.25
1221,2023-09-01,2023-10-01,5592,5954,362,54.3
1221,2023-10-01,2023-10-31,5954,6348,394,59.1
1221,2023-11-01,2023-12-01,6348,6654,306,45.9
1221,2023-12-01,2023-12-31,6654,6844,190,28.5
1222,2023-01-01,2023-01-31,2517,2628,111,16.65
1222,2023-02-01,2023-03-03,2628,3041,413,61.95
1222,2023-03-01,2023-03-31,3041,3231,190,28.5
1222,2023-04-01,2023-05-01,3231,3498,267,40.05
1222,2023-05-01,2023-05-31,3498,3789,291,43.65
1222,2023-06-01,2023-07-01,3789,3855,66,9.9
1222,2023-07-01,2023-07-31,3855,4319,464,69.6
1222,2023-08-01,2023-08-31,4319,4648,329,49.35
1222,2023-09-01,2023-10-01,4648,5114,466,69.9
1222,2023-10-01,2023-10-31,5114,5304,190,28.5
1222,2023-11-01,2023-12-01,5304,5540,236,35.4
1222,2023-12-01,2023-12-31,5540,5716,176,26.4
1223,2023-01-01,2023-01-31,1489,1707,218,32.7
1223,2023-02-01,2023-03-03,1707,1932,225,33.75
1223,2023-03-01,2023-03-31,1932,2302,370,55.5
1223,2023-04-01,2023-05-01,2302,2491,189,28.35
1223,2023-05-01,2023-05-31,2491,2977,486,72.9
1223,2023-06-01,2023-07-01,2977,3318,341,51.15
1223,2023-07-01,2023-07-31,3318,3426,108,16.2
1223,2023-08-01,2023-08-31,3426,3636,210,31.5
1223,2023-09-01,2023-10-01,3636,3710,74,11.1
1223,2023-10-01,2023-10-31,3710,4072,362,54.3
1223,2023-11-01,2023-12-01,4072,4502,430,64.5
1223,2023-12-01,2023-12-31,4502,4725,223,33.45
1224,2023-01-01,2023-01-31,3725,4082,357,53.55
1224,2023-02-01,2023-03-03,4082,4542,460,69.0
1224,2023-03-01,2023-03-31,4542,5011,469,70.35
1224,2023-04-01,2023-05-01,5011,5237,226,33.9
1224,2023-05-01,2023-05-31,5237,5598,361,54.15
1224,2023-06-01,2023-07-01,5598,5874,276,41.4
1224,2023-07-01,2023-07-31,5874,6202,328,49.2
1224,2023-08-01,2023-08-31,6202,6648,446,66.9
1224,2023-09-01,2023-10-01,6648,6817,169,25.35
1224,2023-10-01,2023-10-31,6817,7270,453,67.95
1224,2023-11-01,2023-12-01,7270,7702,432,64.8
1224,2023-12-01,2023-12-31,7702,8063,361,54.15
1225,2023-01-01,2023-01-31,3376,3478,102,15.3
1225,2023-02-01,2023-03-03,3478,3869,391,58.65
1225,2023-03-01,2023-03-31,3869,4285,416,62.4
1225,2023-04-01,2023-05-01,4285,4637,352,52.8
1225,2023-05-01,2023-05-31,4637,4730,93,13.95
1225,2023-06-01,2023-07-01,4730,5100,370,55.5
1225,2023-07-01,2023-07-31,5100,5582,482,72.3
1225,2023-08-01,2023-08-31,5582,5731,149,22.35
1225,2023-09-01,2023-10-01,5731,5870,139,20.85
1225,2023-10-01,2023-10-31,5870,6138,268,40.2
1225,2023-11-01,2023-12-01,6138,6497,359,53.85
1225,2023-12-01,2023-12-31,6497,6938,441,66.15
1226,2023-01-01,2023-01-31,3705,4015,310,46.5
1226,2023-02-01,2023-03-03,4015,4489,474,71.1
1226,2023-03-01,2023-03-31,4489,4835,346,51.9
1226,2023-04-01,2023-05-01,4835,5199,364,54.6
1226,2023-05-01,2023-05-31,5199,5265,66,9.9
1226,2023-06-01,2023-07-01,5265,5383,118,17.7
1226,2023-07-01,2023-07-31,5383,5742,359,53.85
1226,2023-08-01,2023-08-31,5742,5829,87,13.05
1226,2023-09-01,2023-10-01,5829,6013,184,27.6
1226,2023-10-01,2023-10-31,6013,6407,394,59.1
1226,2023-11-01,2023-12-01,6407,6707,300,45.0
1226,2023-12-01,2023-12-31,6707,7141,434,65.1
1227,2023-01-01,2023-01-31,2740,3154,414,62.1
1227,2023-02-01,2023-03-03,3154,3352,198,29.7
1227,2023-03-01,2023-03-31,3352,3674,322,48.3
1227,2023-04-01,2023-05-01,3674,4106,432,64.8
1227,2023-05-01,2023-05-31,4106,4555,449,67.35
1227,2023-06-01,2023-07-01,4555,5030,475,71.25
1227,2023-07-01,2023-07-31,5030,5189,159,23.85
1227,2023-08-01,2023-08-31,5189,5246,57,8.55
1227,2023-09-01,2023-10-01,5246,5382,136,20.4
1227,2023-10-01,2023-10-31,5382,5578,196,29.4
1227,2023-11-01,2023-12-01,5578,5823,245,36.75
1227,2023-12-01,2023-12-31,5823,6292,469,70.35
1228,2023-01-01,2023-01-31,1663,1727,64,9.6
1228,2023-02-01,2023-03-03,1727,2042,315,47.25
1228,2023-03-01,2023-03-31,2042,2364,322,48.3
1228,2023-04-01,2023-05-01,2364,2729,365,54.75
1228,2023-05-01,2023-05-31,2729,3031,302,45.3
1228,2023-06-01,2023-07-01,3031,3393,362,54.3
1228,2023-07-01,2023-07-31,3393,3887,494,74.1
1228,2023-08-01,2023-08-31,3887,4367,480,72.0
1228,2023-09-01,2023-10-01,4367,4490,123,18.45
1228,2023-10-01,2023-10-31,4490,4803,313,46.95
1228,2023-11-01,2023-12-01,4803,4956,153,22.95
1228,2023-12-01,2023-12-31,4956,5118,162,24.3
1229,2023-01-01,2023-01-31,4051,4451,400,60.0
1229,2023-02-01,2023-03-03,4451,4617,166,24.9
1229,2023-03-01,2023-03-31,4617,5091,474,71.1
1229,2023-04-01,2023-05-01,5091,5580,489,73.35
1229,2023-05-01,2023-05-31,5580,5684,104,15.6
1229,2023-06-01,2023-07-01,5684,6159,475,71.25
1229,2023-07-01,2023-07-31,6159,6568,409,61.35
1229,2023-08-01,2023-08-31,6568,6720,152,22.8
1229,2023-09-01,2023-10-01,6720,7114,394,59.1
1229,2023-10-01,2023-10-31,7114,7284,170,25.5
1229,2023-11-01,2023-12-01,7284,7405,121,18.15
1229,2023-12-01,2023-12-31,7405,7678,273,40.95
1230,2023-01-01,2023-01-31,4684,4967,283,42.45
1230,2023-02-01,2023-03-03,4967,5135,168,25.2
1230,2023-03-01,2023-03-31,5135,5246,111,16.65
1230,2023-04-01,2023-05-01,5246,5618,372,55.8
1230,2023-05-01,2023-05-31,5618,5930,312,46.8
1230,2023-06-01,2023-07-01,5930,6283,353,52.95
1230,2023-07-01,2023-07-31,6283,6591,308,46.2
1230,2023-08-01,2023-08-31,6591,6678,87,13.05
1230,2023-09-01,2023-10-01,6678,7025,347,52.05
1230,2023-10-01,2023-10-31,7025,7090,65,9.75
1230,2023-11-01,2023-12-01,7090,7567,477,71.55
1230,2023-12-01,2023-12-31,7567,7909,342,51.3
1231,2023-01-01,2023-01-31,4264,4401,137,20.55
1231,2023-02-01,2023-03-03,4401,4519,118,17.7
1231,2023-03-01,2023-03-31,4519,4796,277,41.55
1231,2023-04-01,2023-05-01,4796,4867,71,10.65
1231,2023-05-01,2023-05-31,4867,5263,396,59.4
1231,2023-06-01,2023-07-01,5263,5589,326,48.9
1231,2023-07-01,2023-07-31,5589,5989,400,60.0
1231,2023-08-01,2023-08-31,5989,6283,294,44.1
1231,2023-09-01,2023-10-01,6283,6723,440,66.0
1231,2023-10-01,2023-10-31,6723,7108,385,57.75
1231,2023-11-01,2023-12-01,7108,7262,154,23.1
1231,2023-12-01,2023-12-31,7262,7501,239,35.85
1232,2023-01-01,2023-01-31,4400,4795,395,59.25
1232,2023-02-01,2023-03-03,4795,4891,96,14.4
1232,2023-03-01,2023-03-31,4891,5113,222,33.3
1232,2023-04-01,2023-05-01,5113,5294,181,27.15
1232,2023-05-01,2023-05-31,5294,5733,439,65.85
1232,2023-06-01,2023-07-01,5733,6125,392,58.8
1232,2023-07-01,2023-07-31,6125,6425,300,45.0
1232,2023-08-01,2023-08-31,6425,6630,205,30.75
1232,2023-09-01,2023-10-01,6630,6693,63,9.45
1232,2023-10-01,2023-10-31,6693,6973,280,42.0
1232,2023-11-01,2023-12-01,6973,7197,224,33.6
1232,2023-12-01,2023-12-31,7197,7292,95,14.25
1233,2023-01-01,2023-01-31,1080,1337,257,38.55
1233,2023-02-01,2023-03-03,1337,1530,193,28.95
1233,2023-03-01,2023-03-31,1530,1810,280,42.0
1233,2023-04-01,2023-05-01,1810,1942,132,19.8
1233,2023-05-01,2023-05-31,1942,2419,477,71.55
1233,2023-06-01,2023-07-01,2419,2902,483,72.45
1233,2023-07-01,2023-07-31,2902,3095,193,28.95
1233,2023-08-01,2023-08-31,3095,3455,360,54.0
1233,2023-09-01,2023-10-01,3455,3650,195,29.25
1233,2023-10-01,2023-10-31,3650,3960,310,46.5
1233,2023-11-01,2023-12-01,3960,4222,262,39.3
1233,2023-12-01,2023-12-31,4222,4621,399,59.85
1234,2023-01-01,2023-01-31,2673,2886,213,31.95
1234,2023-02-01,2023-03-03,2886,3265,379,56.85
1234,2023-03-01,2023-03-31,3265,3586,321,48.15
1234,2023-04-01,2023-05-01,3586,3752,166,24.9
1234,2023-05-01,2023-05-31,3752,3851,99,14.85
1234,2023-06-01,2023-07-01,3851,4140,289,43.35
1234,2023-07-01,2023-07-31,4140,4604,464,69.6
1234,2023-08-01,2023-08-31,4604,4776,172,25.8
1234,2023-09-01,2023-10-01,4776,5042,266,39.9
1234,2023-10-01,2023-10-31,5042,5094,52,7.8
1234,2023-11-01,2023-12-01,5094,5280,186,27.9
1234,2023-12-01,2023-12-31,5280,5502,222,33.3
1235,2023-01-01,2023-01-31,2778,2919,141,21.15
1235,2023-02-01,2023-03-03,2919,3398,479,71.85
1235,2023-03-01,2023-03-31,3398,3881,483,72.45
1235,2023-04-01,2023-05-01,3881,4021,140,21.0
1235,2023-05-01,2023-05-31,4021,4432,411,61.65
1235,2023-06-01,2023-07-01,4432,4587,155,23.25
1235,2023-07-01,2023-07-31,4587,4817,230,34.5
1235,2023-08-01,2023-08-31,4817,5144,327,49.05
1235,2023-09-01,2023-10-01,5144,5426,282,42.3
1235,2023-10-01,2023-10-31,5426,5868,442,66.3
1235,2023-11-01,2023-12-01,5868,6038,170,25.5
1235,2023-12-01,2023-12-31,6038,6489,451,67.65
1236,2023-01-01,2023-01-31,1820,2189,369,55.35
1236,2023-02-01,2023-03-03,2189,2333,144,21.6
1236,2023-03-01,2023-03-31,2333,2674,341,51.15
1236,2023-04-01,2023-05-01,2674,2957,283,42.45
1236,2023-05-01,2023-05-31,2957,3295,338,50.7
1236,2023-06-01,2023-07-01,3295,3656,361,54.15
1236,2023-07-01,2023-07-31,3656,4114,458,68.7
1236,2023-08-01,2023-08-31,4114,4591,477,71.55
1236,2023-09-01,2023-10-01,4591,4653,62,9.3
1236,2023-10-01,2023-10-31,4653,5028,375,56.25
1236,2023-11-01,2023-12-01,5028,5427,399,59.85
1236,2023-12-01,2023-12-31,5427,5564,137,20.55
1237,2023-01-01,2023-01-31,3165,3435,270,40.5
1237,2023-02-01,2023-03-03,3435,3692,257,38.55
1237,2023-03-01,2023-03-31,3692,3808,116,17.4
1237,2023-04-01,2023-05-01,3808,4135,327,49.05
1237,2023-05-01,2023-05-31,4135,4597,462,69.3
1237,2023-06-01,2023-07-01,4597,4848,251,37.65
1237,2023-07-01,2023-07-31,4848,5119,271,40.65
1237,2023-08-01,2023-08-31,5119,5408,289,43.35
1237,2023-09-01,2023-10-01,5408,5606,198,29.7
1237,2023-10-01,2023-10-31,5606,5735,129,19.35
1237,2023-11-01,2023-12-01,5735,6047,312,46.8
1237,2023-12-01,2023-12-31,6047,6390,343,51.45
1238,2023-01-01,2023-01-31,4572,4745,173,25.95
1238,2023-02-01,2023-03-03,4745,5154,409,61.35
1238,2023-03-01,2023-03-31,5154,5358,204,30.6
1238,2023-04-01,2023-05-01,5358,5720,362,54.3
1238,2023-05-01,2023-05-31,5720,6048,328,49.2
1238,2023-06-01,2023-07-01,6048,6510,462,69.3
1238,2023-07-01,2023-07-31,6510,6761,251,37.65
1238,2023-08-01,2023-08-31,6761,6904,143,21.45
1238,2023-09-01,2023-10-01,6904,7355,451,67.65
1238,2023-10-01,2023-10-31,7355,7604,249,37.35
1238,2023-11-01,2023-12-01,7604,7819,215,32.25
1238,2023-12-01,2023-12-31,7819,8251,432,64.8
1239,2023-01-01,2023-01-31,1574,1648,74,11.1
1239,2023-02-01,2023-03-03,1648,1903,255,38.25
1239,2023-03-01,2023-03-31,1903,2323,420,63.0
1239,2023-04-01,2023-05-01,2323,2690,367,55.05
1239,2023-05-01,2023-05-31,2690,2955,265,39.75
1239,2023-06-01,2023-07-01,2955,3109,154,23.1
1239,2023-07-01,2023-07-31,3109,3407,298,44.7
1239,2023-08-01,2023-08-31,3407,3627,220,33.0
1239,2023-09-01,2023-10-01,3627,3903,276,41.4
1239,2023-10-01,2023-10-31,3903,4391,488,73.2
1239,2023-11-01,2023-12-01,4391,4693,302,45.3
